EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Sphkap
EPFLMouseLiverBothExRMA0413LR, Sphkap
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Ildr2
EPFLMouseLiverBothExRMA0413LR, Ildr2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Phlpp1
EPFLMouseLiverBothExRMA0413LR, Phlpp1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Casq1
EPFLMouseLiverBothExRMA0413LR, Casq1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Smarcal1
EPFLMouseLiverBothExRMA0413LR, Smarcal1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Lmx1a
EPFLMouseLiverBothExRMA0413LR, Lmx1a
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Nav1
EPFLMouseLiverBothExRMA0413LR, Nav1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Aim2 
EPFLMouseLiverBothExRMA0413LR, Aim2 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Rgs20 
EPFLMouseLiverBothExRMA0413LR, Rgs20 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Astn1
EPFLMouseLiverBothExRMA0413LR, Astn1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Cul3
EPFLMouseLiverBothExRMA0413LR, Cul3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Rd3
EPFLMouseLiverBothExRMA0413LR, Rd3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Lmx1a
EPFLMouseLiverBothExRMA0413LR, Lmx1a
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Erbb4
EPFLMouseLiverBothExRMA0413LR, Erbb4
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Kcnh1
EPFLMouseLiverBothExRMA0413LR, Kcnh1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Kif14
EPFLMouseLiverBothExRMA0413LR, Kif14
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Syt14
EPFLMouseLiverBothExRMA0413LR, Syt14
