Dataset,Record ID
EPFLMouseLiverCDRMA0818,10506301
INIA_Amg_BLA_RMA_1110,10506301
INIA_Hyp_RMA_1110,10506301
UTHSC_SPL_RMA_1010,10506301
EPFLMouseLiverCDEx0413,10506302
EPFLMouseLiverCDEx0413,10506303
EPFLMouseLiverCDEx0413,10506304
EPFLMouseLiverCDEx0413,10506305
EPFLMouseLiverCDEx0413,10506306
EPFLMouseLiverCDEx0413,10506307
EPFLMouseLiverCDEx0413,10506308
EPFLMouseLiverCDEx0413,10506309
EPFLMouseLiverCDEx0413,10506310
EPFLMouseLiverCDEx0413,10506311
EPFLMouseLiverCDEx0413,10506312
EPFLMouseLiverCDEx0413,10506313
EPFLMouseLiverCDEx0413,10506314
EPFLMouseLiverCDEx0413,10506315
EPFLMouseLiverCDEx0413,10506316
EPFLMouseLiverCDEx0413,10506317
EPFLMouseLiverCDEx0413,10506318
EPFLMouseLiverCDEx0413,10506319
EPFLMouseLiverCDEx0413,10506321
EPFLMouseLiverCDEx0413,10506322
EPFLMouseLiverCDEx0413,10506323
EPFLMouseLiverCDEx0413,10506324
EPFLMouseLiverCDEx0413,10506325
EPFLMouseLiverCDEx0413,10506326
EPFLMouseLiverCDEx0413,10506327
EPFLMouseLiverCDEx0413,10506328
EPFLMouseLiverCDEx0413,10506329
EPFLMouseMuscleRMA1211,10506301
UTHSC_BXD_AgeHipp0515,10506301
UMCG_0907_HemaStem_ori,ILM4280129
UMCG_0907_Eryth_ori,ILM4280129
VCU_BXD_PFC_CIE_Et_0416,1423529_at
VCU_BXD_PFC_CIE_EtZ_0416,1423529_at
VCU_BXD_Nac_CIE_Air_0416,1423529_at
CMMTUBCBXDG15CerILM0513,ILMN_2727472
CMMTUBCBXDG18CerILM0513,ILMN_2727472
UTK_BXDSpl_VST_0110,ILM4810239
HEIONCvsCRetILM6_0911,ILMN_2727472
G2HEIONCRetILM6_0911,ILMN_2727472
DevNeocortex_ILM6.2P3RInv_1111,ILMN_2727472
DevNeocortex_ILM6.2P14RInv_1111,ILMN_2727472
HQFNeoc_0208_RankInv,ILM4810239
VCU_BXD_Nac_CIE_AirZ_0416,1423529_at
VCU_BXD_Nac_CIE_Et_0416,1423529_at
UTHSC_Str_RankInv_1210,ILM4810239
VCU_PF_AvE_0111_Ss,1423529_at
UCLA_BXD_CARTILAGE,ILM4810239
VCUSal_1007_R,1423529_at
VCUEtOH_1007_R,1423529_at
CMMTUBCBXDCerILM0513,ILMN_2727472
CMMTUBCBXDP00CerILM0513,ILMN_2727472
VCUSalo_1007_R,1423529_at
VCUSal_0609_R,1421509_at
HQFNeoc_1210v2_RankInv,ILM4810239
UTHSC_Striatum_RankInv_1210,ILM4810239
RTHC_0211_R,1421509_at
UTHSC_ILM_BXD_hipp_RSEb_0217,ILM4810239
UTHSC-BXD-Harv_Liv_TPM_log2_1019,ENSMUST00000102777
UTHSC-BXD-Harv_Liv_TPM_log2_1019,ENSMUST00000106921
UTHSC-BXD-Harv_Liv_TPM_log2_1019,ENSMUST00000037552
CMMTUBCBXDP09CerILM0513,ILMN_2727472
CMMTUBCBXDG12CerILM0513,ILMN_2727472
VCU_NAc_AvE_0113_Ss,1423529_at
VCU_NAc_Et_0113_R,1423529_at
Illum_Retina_BXD_RankInv0410,ILMN_2727472
UTHSC_ILM_BXD_hipp_NOEb_0216,ILM4810239
UTHSC_ILM_BXD_hipp_RSEb_0216,ILM4810239
UCLA_BXDBXH_CARTILAGE,ILM4810239
UT_ILM_BXD_hipp_5T_1112,ILM4810239
UT_ILM_BXD_hipp_NON_1112,ILM4810239
UTHSC_ILM_BXD_hipp_NOSb_0217,ILM4810239
DevNeocortex_ILM6.2P14RInv_1110,ILMN_2727472
UT_ILM_BXD_hipp_NON_0909,ILM4810239
VCUEtOH_1206_R,1423529_at
VCUSal_1006_R,1423529_at
ONCRetILM6_0412,ILMN_2727472
UTHSC_ILM_BXD_hipp_NOEb_0217,ILM4810239
UTHSC_ILM_BXD_hipp_RSSb_0217,ILM4810239
UTHSC_1107_RankInv,ILM4810239
UCLA_BXDBXH_CARTILAGE_V2,ILM4810239
VCU_BXD_PFC_CIE_Air_0416,1423529_at
VCU_BXD_PFC_CIE_AirZ_0416,1423529_at
VCUEtOH_0609_R,1421509_at
VCUEtvsSal_0609_R,1421509_at
VCU_BXD_Nac_CIE_EtZ_0416,1423529_at
CMMTUBCBXDP03CerILM0513,ILMN_2727472
CMMTUBCBXDP06CerILM0513,ILMN_2727472
VCUSal_1206_R,1423529_at
RTC_1106_R,1421509_at
UTHSC_ILM_BXD_hipp_RSSb_0216,ILM4810239
INIA_Hyp_RMA_Ex-1110,10506302
INIA_Hyp_RMA_Ex-1110,10506303
INIA_Hyp_RMA_Ex-1110,10506304
INIA_Hyp_RMA_Ex-1110,10506305
INIA_Hyp_RMA_Ex-1110,10506306
INIA_Hyp_RMA_Ex-1110,10506307
INIA_Hyp_RMA_Ex-1110,10506308
INIA_Hyp_RMA_Ex-1110,10506309
INIA_Hyp_RMA_Ex-1110,10506310
INIA_Hyp_RMA_Ex-1110,10506311
INIA_Hyp_RMA_Ex-1110,10506312
INIA_Hyp_RMA_Ex-1110,10506313
INIA_Hyp_RMA_Ex-1110,10506314
INIA_Hyp_RMA_Ex-1110,10506315
INIA_Hyp_RMA_Ex-1110,10506316
INIA_Hyp_RMA_Ex-1110,10506317
INIA_Hyp_RMA_Ex-1110,10506318
INIA_Hyp_RMA_Ex-1110,10506319
INIA_Hyp_RMA_Ex-1110,10506321
INIA_Hyp_RMA_Ex-1110,10506322
INIA_Hyp_RMA_Ex-1110,10506323
INIA_Hyp_RMA_Ex-1110,10506324
INIA_Hyp_RMA_Ex-1110,10506325
INIA_Hyp_RMA_Ex-1110,10506326
INIA_Hyp_RMA_Ex-1110,10506327
INIA_Hyp_RMA_Ex-1110,10506328
INIA_Hyp_RMA_Ex-1110,10506329
HQFNeoc_1210_RankInv,ILM4810239
UT_ILM_BXD_hipp_NOS_1112,ILM4810239
UT_ILM_BXD_hipp_NOE_1112,ILM4810239
Illum_BXD_Spl_1108,ILM4810239
Illum_BXD_Thy_1108,ILM4810239
Illum_BXD_PBL_1108,ILM4810239
B6D2ONCILM_0412,ILM4810239
VCU_NAc_Air_0113_R,1423529_at
DevStriatum_ILM6.2P3RInv_1111,ILMN_2727472
DevStriatum_ILM6.2P14RInv_1111,ILMN_2727472
UT_ILM_BXD_hipp_NOS_0909,ILM4810239
UT_ILM_BXD_hipp_RSS_0909,ILM4810239
VCU_PF_Et_0111_R,1423529_at
VCU_PF_Air_0111_R,1423529_at
G2NEI_ILM_Retina_BXD_RI0410,ILMN_2727472
UT_ILM_BXD_hipp_RSS_1112,ILM4810239
UT_ILM_BXD_hipp_RSE_1112,ILM4810239
UT_ILM_BXD_hipp_RSE_0909,ILM4810239
UT_ILM_BXD_hipp_NOE_0909,ILM4810239
DevNeocortex_ILM6.2P3RInv_1110,ILMN_2727472
UCLA_BXD-on_Femur_0113_RSN,ILM4280129
INIA_Amg_BLA_Ex-RMA_1110,10506302
INIA_Amg_BLA_Ex-RMA_1110,10506303
INIA_Amg_BLA_Ex-RMA_1110,10506304
INIA_Amg_BLA_Ex-RMA_1110,10506305
INIA_Amg_BLA_Ex-RMA_1110,10506306
INIA_Amg_BLA_Ex-RMA_1110,10506307
INIA_Amg_BLA_Ex-RMA_1110,10506308
INIA_Amg_BLA_Ex-RMA_1110,10506309
INIA_Amg_BLA_Ex-RMA_1110,10506310
INIA_Amg_BLA_Ex-RMA_1110,10506311
INIA_Amg_BLA_Ex-RMA_1110,10506312
INIA_Amg_BLA_Ex-RMA_1110,10506313
INIA_Amg_BLA_Ex-RMA_1110,10506314
INIA_Amg_BLA_Ex-RMA_1110,10506315
INIA_Amg_BLA_Ex-RMA_1110,10506316
INIA_Amg_BLA_Ex-RMA_1110,10506317
INIA_Amg_BLA_Ex-RMA_1110,10506318
INIA_Amg_BLA_Ex-RMA_1110,10506319
INIA_Amg_BLA_Ex-RMA_1110,10506321
INIA_Amg_BLA_Ex-RMA_1110,10506322
INIA_Amg_BLA_Ex-RMA_1110,10506323
INIA_Amg_BLA_Ex-RMA_1110,10506324
INIA_Amg_BLA_Ex-RMA_1110,10506325
INIA_Amg_BLA_Ex-RMA_1110,10506326
INIA_Amg_BLA_Ex-RMA_1110,10506327
INIA_Amg_BLA_Ex-RMA_1110,10506328
INIA_Amg_BLA_Ex-RMA_1110,10506329
UT-VGX_HEL1014,10506302
UT-VGX_HEL1014,10506303
UT-VGX_HEL1014,10506304
UT-VGX_HEL1014,10506305
UT-VGX_HEL1014,10506306
UT-VGX_HEL1014,10506307
UT-VGX_HEL1014,10506308
UT-VGX_HEL1014,10506309
UT-VGX_HEL1014,10506310
UT-VGX_HEL1014,10506311
UT-VGX_HEL1014,10506312
UT-VGX_HEL1014,10506313
UT-VGX_HEL1014,10506314
UT-VGX_HEL1014,10506315
UT-VGX_HEL1014,10506316
UT-VGX_HEL1014,10506317
UT-VGX_HEL1014,10506318
UT-VGX_HEL1014,10506319
UT-VGX_HEL1014,10506321
UT-VGX_HEL1014,10506322
UT-VGX_HEL1014,10506323
UT-VGX_HEL1014,10506324
UT-VGX_HEL1014,10506325
UT-VGX_HEL1014,10506326
UT-VGX_HEL1014,10506327
UT-VGX_HEL1014,10506328
UT-VGX_HEL1014,10506329
INIA_Adrenal_RMA_Ex_0612,10506302
INIA_Adrenal_RMA_Ex_0612,10506303
INIA_Adrenal_RMA_Ex_0612,10506304
INIA_Adrenal_RMA_Ex_0612,10506305
INIA_Adrenal_RMA_Ex_0612,10506306
INIA_Adrenal_RMA_Ex_0612,10506307
INIA_Adrenal_RMA_Ex_0612,10506308
INIA_Adrenal_RMA_Ex_0612,10506309
INIA_Adrenal_RMA_Ex_0612,10506310
INIA_Adrenal_RMA_Ex_0612,10506311
INIA_Adrenal_RMA_Ex_0612,10506312
INIA_Adrenal_RMA_Ex_0612,10506313
INIA_Adrenal_RMA_Ex_0612,10506314
INIA_Adrenal_RMA_Ex_0612,10506315
INIA_Adrenal_RMA_Ex_0612,10506316
INIA_Adrenal_RMA_Ex_0612,10506317
INIA_Adrenal_RMA_Ex_0612,10506318
INIA_Adrenal_RMA_Ex_0612,10506319
INIA_Adrenal_RMA_Ex_0612,10506321
INIA_Adrenal_RMA_Ex_0612,10506322
INIA_Adrenal_RMA_Ex_0612,10506323
INIA_Adrenal_RMA_Ex_0612,10506324
INIA_Adrenal_RMA_Ex_0612,10506325
INIA_Adrenal_RMA_Ex_0612,10506326
INIA_Adrenal_RMA_Ex_0612,10506327
INIA_Adrenal_RMA_Ex_0612,10506328
INIA_Adrenal_RMA_Ex_0612,10506329
INIA_Adrenal_RMA_0612,10506301
INIA_PG_RMA_0612,10506301
DBA2J-ONH-1212,1423529_at
INIA_PG_RMA_Ex_0612,10506302
INIA_PG_RMA_Ex_0612,10506303
INIA_PG_RMA_Ex_0612,10506304
INIA_PG_RMA_Ex_0612,10506305
INIA_PG_RMA_Ex_0612,10506306
INIA_PG_RMA_Ex_0612,10506307
INIA_PG_RMA_Ex_0612,10506308
INIA_PG_RMA_Ex_0612,10506309
INIA_PG_RMA_Ex_0612,10506310
INIA_PG_RMA_Ex_0612,10506311
INIA_PG_RMA_Ex_0612,10506312
INIA_PG_RMA_Ex_0612,10506313
INIA_PG_RMA_Ex_0612,10506314
INIA_PG_RMA_Ex_0612,10506315
INIA_PG_RMA_Ex_0612,10506316
INIA_PG_RMA_Ex_0612,10506317
INIA_PG_RMA_Ex_0612,10506318
INIA_PG_RMA_Ex_0612,10506319
INIA_PG_RMA_Ex_0612,10506321
INIA_PG_RMA_Ex_0612,10506322
INIA_PG_RMA_Ex_0612,10506323
INIA_PG_RMA_Ex_0612,10506324
INIA_PG_RMA_Ex_0612,10506325
INIA_PG_RMA_Ex_0612,10506326
INIA_PG_RMA_Ex_0612,10506327
INIA_PG_RMA_Ex_0612,10506328
INIA_PG_RMA_Ex_0612,10506329
INIA_Pituitary_RMA_M_0612,10506301
INIA_Adrenal_RMA_M_0612,10506301
INIA_Adrenal_RMA_F_0612,10506301
INIA_Pituitary_RMA_F_0612,10506301
UTHSC-VGX_MmBXDHepatocytesRMA1014,10506301
UMCG_0907_Myeloid,ILM4810239
UMCG_0907_HemaStem,ILM4810239
VCUSal_0609_R,1423529_at
RTHC_0211_R,1423529_at
UCLA_BXD_Femur_0113_RSN,ILM4810239
DOD-BXD-PFC-CTL-RNA-Seq-1019,ENSMUSG00000057722
DOD-BXD-PFC-DFP-RNA-Seq-1019,ENSMUSG00000057722
DOD-BXD-PFC-CD-RNA-Seq-1019,ENSMUSG00000057722
UMCG_0907_Pro_ori,ILM4810239
VCUEtOH_0609_R,1423529_at
VCUEtvsSal_0609_R,1423529_at
RTC_1106_R,1423529_at
UMCG_0907_Eryth,ILM4810239
UMCG_0907_Pro,ILM4810239
UMCG_0907_Myeloid_ori,ILM4810239
CRTD_HipPreCell1214,ILM-R13_16847
UMCG_0907_HemaStem_ori,ILM4810239
UMCG_0907_Eryth_ori,ILM4810239
UMUTAffyExon_0209_RMA,4931784
Striatum_Exon_0209,5560237
Striatum_Exon_0209,5416813
UMUTAffyExon_0209_RMA,5560237
Striatum_Exon_0209,4402922
Striatum_Exon_0209,5128258
Striatum_Exon_0209,5293270
UMUTAffyExon_0209_RMA,5128258
UMUTAffyExon_0209_RMA,5293270
UMUTAffyExon_0209_RMA,5171094
Striatum_Exon_0209,5171094
UMUTAffyExon_0209_RMA,4402922
UMUTAffyExon_0209_RMA,5416813
Striatum_Exon_0209,4931784
UCLA_BXD-on_Femur_0113_RSN,ILM4810239
MA_M2_0706_P,1456950_at
MA_M2_0806_P,1456950_at
MA_M2_0806_R,1456950_at
GenEx_BXD_liverEt_M5F_0912,1456950_at
UTK_BXDSpl_VST_0110,ILM105340193
GenEx_BXD_liverEt_RMA_F_0211,1456950_at
GenEx_BXD_liverSal_RMA_0211,1456950_at
GenEx_BXD_liverSal_RMA_M_0211,1456950_at
HQFNeoc_0208_RankInv,ILM105340193
UTHSC_Str_RankInv_1210,ILM105340193
CB_M_0305_M,1456950_at_B
CB_M_0305_P,1456950_at_B
UCLA_BXD_CARTILAGE,ILM105340193
Eye_M2_0908_R,1456950_at
UCLA_BXD_Aor_Jan16,1456950_at
IoP_SPL_RMA_0509,1456950_at
GCB_M2_0505_M,1456950_at
GCB_M2_0505_R,1456950_at
BXD_GLA_0911,1456950_at
HQFNeoc_1210v2_RankInv,ILM105340193
UTHSC_Striatum_RankInv_1210,ILM105340193
HC_M2_0606_R,1456950_at
HC_M2_0606_M,1456950_at
CB_M_0204_P,1456950_at_B
CB_M_1004_M,1456950_at_B
GenEx_BXD_CerebEt_RMA_0213,1456950_at
GenEx_BXD_CerebEt_RMA_F_0213,1456950_at
CB_M_1003_M,1456950_at_B
gn10,1456950_at
GenEx_BXD_liverEt_RMA_0211,1456950_at
GenEx_BXD_liverEt_RMA_M_0211,1456950_at
GenEx_BXD_liverSal_RMA_F_0211,1456950_at
DOD-BXD-PFC-CTL-RNA-Seq-ComB-1019,ENSMUSG00000057722
DOD-BXD-PFC-DFP-RNA-Seq-ComB-1019,ENSMUSG00000057722
Eye_M2_0908_WTWT,1456950_at
UTHSC_ILM_BXD_hipp_RSEb_0217,ILM105340193
UCLA_BXD_Liv_Jan16,1456950_at
Eye_M2_0908_R_NB,1456950_at
Eye_M2_0908_R_ND,1456950_at
UTHSC_ILM_BXD_hipp_NOEb_0216,ILM105340193
UTHSC_ILM_BXD_hipp_RSEb_0216,ILM105340193
UCLA_BXDBXH_CARTILAGE,ILM105340193
CB_M_1004_P,1456950_at_B
CB_M_1004_R,1456950_at_B
UT_ILM_BXD_hipp_5T_1112,ILM105340193
UT_ILM_BXD_hipp_NON_1112,ILM105340193
UTHSC_ILM_BXD_hipp_NOSb_0217,ILM105340193
Eye_M2_0908_R_MT,1456950_at
MA_M2M_0706_R,1456950_at
UT_ILM_BXD_hipp_NON_0909,ILM105340193
UTHSC_ILM_BXD_hipp_NOEb_0217,ILM105340193
UTHSC_ILM_BXD_hipp_RSSb_0217,ILM105340193
GenEx_BXD_liverEt_M5_0912,1456950_at
GenEx_BXD_liverEt_M5M_0912,1456950_at
UTHSC_1107_RankInv,ILM105340193
UCLA_BXDBXH_CARTILAGE_V2,ILM105340193
HC_M2_0606_P,1456950_at
IBR_M_0606_R,1456950_at_B
GCB_M2_0505_P,1456950_at
SA_M2_0405_MC,1456950_at
BR_M2_1106_R,1456950_at
UTHSC_ILM_BXD_hipp_RSSb_0216,ILM105340193
HQFNeoc_1210_RankInv,ILM105340193
UT_ILM_BXD_hipp_NOS_1112,ILM105340193
UT_ILM_BXD_hipp_NOE_1112,ILM105340193
MA_M2_0706_R,1456950_at
SA_M2_0405_PC,1456950_at
SA_M2_0405_RC,1456950_at
MA_M2F_0706_R,1456950_at
GenEx_BXD_CerebSal_RMA_F_0213,1456950_at
GenEx_BXD_CerebSal_RMA_M_0213,1456950_at
HZI_0408_R,1456950_at
HZI_0408_M,1456950_at
Eye_M2_0908_R_WT,1456950_at
B6D2ONCILM_0412,ILM105340193
DOD-BXD-PFC-CD-RNA-Seq-ComB-1019,ENSMUSG00000057722
CB_M_0305_R,1456950_at_B
SA_M2_0405_RR,1456950_at
UT_ILM_BXD_hipp_NOS_0909,ILM105340193
UT_ILM_BXD_hipp_RSS_0909,ILM105340193
IBR_M_0106_P,1456950_at_B
IBR_M_0106_R,1456950_at_B
UT_ILM_BXD_hipp_RSS_1112,ILM105340193
UT_ILM_BXD_hipp_RSE_1112,ILM105340193
GenEx_BXD_CerebEt_RMA_M_0213,1456950_at
GenEx_BXD_CerebSal_RMA_0213,1456950_at
HC_M2_1205_P,1456950_at
UT_ILM_BXD_hipp_RSE_0909,ILM105340193
UT_ILM_BXD_hipp_NOE_0909,ILM105340193
NIA-AgBXD-Liv_CD-rna-seq-0818,ENSMUST00000102777
NIA-AgBXD-Liv_CD-rna-seq-0818,ENSMUST00000106921
NIA-AgBXD-Liv_CD-rna-seq-0818,ENSMUST00000037552
UMUTAffyExon_0209_RMA,4946193
Striatum_Exon_0209,5153078
NIA-AgBXD-Liv_CDHFD-rna-seq-0818,ENSMUST00000102777
NIA-AgBXD-Liv_CDHFD-rna-seq-0818,ENSMUST00000106921
NIA-AgBXD-Liv_CDHFD-rna-seq-0818,ENSMUST00000037552
NIA-AgBXD-Liv_HFD-rna-seq-0818,ENSMUST00000102777
NIA-AgBXD-Liv_HFD-rna-seq-0818,ENSMUST00000106921
NIA-AgBXD-Liv_HFD-rna-seq-0818,ENSMUST00000037552
UMUTAffyExon_0209_RMA,5153078
Striatum_Exon_0209,4946193
VCU_PF_AvE_0111_Ss,1456950_at
UMCG_0907_Myeloid,ILM105340193
UMCG_0907_HemaStem,ILM105340193
UMCG_0907_Eryth,ILM105340193
VCUSal_1007_R,1456950_at
VCUEtOH_1007_R,1456950_at
VCUSalo_1007_R,1456950_at
VCU_NAc_AvE_0113_Ss,1456950_at
VCUSal_1206_R,1456950_at
VCUEtOH_1206_R,1456950_at
VCUSal_1006_R,1456950_at
UMCG_0907_Pro_ori,ILM105340193
UMCG_0907_Pro,ILM105340193
UMCG_0907_Myeloid_ori,ILM105340193
VCU_NAc_Et_0113_R,1456950_at
VCU_NAc_Air_0113_R,1456950_at
UCLA_BXD_Femur_0113_RSN,ILM105340193
UMCG_0907_HemaStem_ori,ILM105340193
UMCG_0907_Eryth_ori,ILM105340193
VCU_PF_Et_0111_R,1456950_at
VCU_PF_Air_0111_R,1456950_at
MA_M2_0806_P,1443678_at
MA_M2_0806_R,1443678_at
GenEx_BXD_liverEt_M5F_0912,1443678_at
Eye_M2_0908_R_NB,1443678_at
GenEx_BXD_liverSal_RMA_0211,1443678_at
GenEx_BXD_liverSal_RMA_M_0211,1443678_at
CB_M_0305_M,1443678_at_B
CB_M_0305_P,1443678_at_B
CB_M_0305_R,1443678_at_B
Eye_M2_0908_R,1443678_at
UCLA_BXD_Aor_Jan16,1443678_at
IoP_SPL_RMA_0509,1443678_at
GCB_M2_0505_M,1443678_at
GCB_M2_0505_R,1443678_at
HC_M2_0606_R,1443678_at
HC_M2_0606_M,1443678_at
CB_M_0204_P,1443678_at_B
CB_M_1004_M,1443678_at_B
GenEx_BXD_CerebEt_RMA_0213,1443678_at
GenEx_BXD_CerebEt_RMA_F_0213,1443678_at
IBR_M_0106_P,1443678_at_B
CB_M_1003_M,1443678_at_B
gn10,1443678_at
GenEx_BXD_liverEt_RMA_0211,1443678_at
GenEx_BXD_liverEt_RMA_M_0211,1443678_at
GenEx_BXD_liverEt_RMA_F_0211,1443678_at
GenEx_BXD_liverSal_RMA_F_0211,1443678_at
Eye_M2_0908_WTWT,1443678_at
UCLA_BXD_Liv_Jan16,1443678_at
Eye_M2_0908_R_ND,1443678_at
CB_M_1004_P,1443678_at_B
CB_M_1004_R,1443678_at_B
Eye_M2_0908_R_MT,1443678_at
MA_M2M_0706_R,1443678_at
GenEx_BXD_liverEt_M5_0912,1443678_at
GenEx_BXD_liverEt_M5M_0912,1443678_at
HC_M2_0606_P,1443678_at
IBR_M_0606_R,1443678_at_B
GCB_M2_0505_P,1443678_at
SA_M2_0405_MC,1443678_at
BR_M2_1106_R,1443678_at
DBA2J-ONH-1212,1456950_at
MA_M2_0706_R,1443678_at
MA_M2_0706_P,1443678_at
SA_M2_0405_PC,1443678_at
SA_M2_0405_RC,1443678_at
BXD_GLA_0911,1443678_at
MA_M2F_0706_R,1443678_at
GenEx_BXD_CerebSal_RMA_F_0213,1443678_at
GenEx_BXD_CerebSal_RMA_M_0213,1443678_at
HZI_0408_R,1443678_at
HZI_0408_M,1443678_at
Eye_M2_0908_R_WT,1443678_at
SA_M2_0405_RR,1443678_at
IBR_M_0106_R,1443678_at_B
GenEx_BXD_CerebEt_RMA_M_0213,1443678_at
GenEx_BXD_CerebSal_RMA_0213,1443678_at
HC_M2_1205_P,1443678_at
UCLA_BXD-on_Femur_0113_RSN,ILM105340193
Striatum_Exon_0209,5386594
Striatum_Exon_0209,5455716
VCUSal_0609_R,1456950_at
RTHC_0211_R,1456950_at
VCUEtOH_0609_R,1456950_at
VCUEtvsSal_0609_R,1456950_at
RTC_1106_R,1456950_at
UMUTAffyExon_0209_RMA,5386594
UMUTAffyExon_0209_RMA,5455716
VCU_BXD_PFC_CIE_Et_0416,1443678_at
VCU_BXD_PFC_CIE_EtZ_0416,1443678_at
VCU_BXD_Nac_CIE_Air_0416,1443678_at
VCU_BXD_Nac_CIE_AirZ_0416,1443678_at
VCU_BXD_Nac_CIE_Et_0416,1443678_at
VCU_PF_AvE_0111_Ss,1443678_at
VCUSal_1007_R,1443678_at
VCUEtOH_1007_R,1443678_at
VCUSalo_1007_R,1443678_at
VCU_NAc_AvE_0113_Ss,1443678_at
VCUEtOH_1206_R,1443678_at
VCUSal_1006_R,1443678_at
LV_G_0704_R,A_51_P251821
LV_G_0704_A,A_51_P251821
VCU_BXD_PFC_CIE_Air_0416,1443678_at
VCU_BXD_PFC_CIE_AirZ_0416,1443678_at
VCU_BXD_Nac_CIE_EtZ_0416,1443678_at
VCUSal_1206_R,1443678_at
VCU_NAc_Et_0113_R,1443678_at
VCU_NAc_Air_0113_R,1443678_at
VCU_PF_Et_0111_R,1443678_at
VCU_PF_Air_0111_R,1443678_at
LV_G_0106_M,A_51_P251821
LV_G_0106_F,A_51_P251821
LV_G_0106_B,A_51_P251821
DBA2J-ONH-1212,1443678_at
MA_M2_0806_P,1433455_at
MA_M2_0806_P,1450183_a_at
MA_M2_0806_R,1433455_at
MA_M2_0806_R,1450183_a_at
GenEx_BXD_liverEt_M5F_0912,1433455_at
GenEx_BXD_liverEt_M5F_0912,1450183_a_at
Eye_M2_0908_R_NB,1433455_at
GenEx_BXD_liverEt_RMA_F_0211,1450183_a_at
GenEx_BXD_liverSal_RMA_0211,1433455_at
GenEx_BXD_liverSal_RMA_0211,1450183_a_at
GenEx_BXD_liverSal_RMA_M_0211,1433455_at
GenEx_BXD_liverSal_RMA_M_0211,1450183_a_at
GSE16780_UCLA_ML0911,1450183_a_at_A
BR_U_0805_M,93939_at
BR_U_0805_P,93939_at
BR_U_0805_R,93939_at
CB_M_0305_M,1433455_at_B
CB_M_0305_P,1450183_a_at_A
CB_M_0305_P,1433455_at_B
CB_M_0305_R,1450183_a_at_A
CB_M_0305_R,1433455_at_B
Eye_M2_0908_R,1433455_at
Eye_M2_0908_R,1450183_a_at
UCLA_BXD_Aor_Jan16,1433455_at
UCLA_BXD_Aor_Jan16,1450183_a_at
IoP_SPL_RMA_0509,1450183_a_at
IoP_SPL_RMA_0509,1433455_at
VCUSal_0609_R,1443678_at
GCB_M2_0505_M,1433455_at
GCB_M2_0505_M,1450183_a_at
GCB_M2_0505_R,1433455_at
GCB_M2_0505_R,1450183_a_at
GCB_M2_0505_P,1433455_at
RTHC_0211_R,1443678_at
HC_M2_0606_R,1433455_at
HC_M2_0606_R,1450183_a_at
HC_M2_0606_M,1433455_at
HC_M2_0606_M,1450183_a_at
GenEx_BXD_liverEt_RMA_0211,1433455_at
CB_M_0204_P,1450183_a_at_A
CB_M_0204_P,1433455_at_B
CB_M_1004_M,1450183_a_at_A
CB_M_1004_M,1433455_at_B
GenEx_BXD_CerebEt_RMA_0213,1433455_at
GenEx_BXD_CerebEt_RMA_0213,1450183_a_at
GenEx_BXD_CerebEt_RMA_F_0213,1433455_at
GenEx_BXD_CerebEt_RMA_F_0213,1450183_a_at
IBR_M_0106_P,1450183_a_at_A
IBR_M_0106_P,1433455_at_B
CB_M_1003_M,1450183_a_at_A
CB_M_1003_M,1433455_at_B
gn10,1433455_at
gn10,1450183_a_at
GenEx_BXD_liverEt_RMA_0211,1450183_a_at
GenEx_BXD_liverEt_RMA_M_0211,1433455_at
GenEx_BXD_liverEt_RMA_M_0211,1450183_a_at
GenEx_BXD_liverEt_RMA_F_0211,1433455_at
GenEx_BXD_liverSal_RMA_F_0211,1433455_at
GenEx_BXD_liverSal_RMA_F_0211,1450183_a_at
Eye_M2_0908_WTWT,1433455_at
Eye_M2_0908_WTWT,1450183_a_at
UCLA_BXD_Liv_Jan16,1433455_at
UCLA_BXD_Liv_Jan16,1450183_a_at
Eye_M2_0908_R_NB,1450183_a_at
Eye_M2_0908_R_ND,1433455_at
Eye_M2_0908_R_ND,1450183_a_at
CB_M_1004_P,1450183_a_at_A
CB_M_1004_P,1433455_at_B
CB_M_1004_R,1450183_a_at_A
CB_M_1004_R,1433455_at_B
CB_M_0305_M,1450183_a_at_A
Eye_M2_0908_R_MT,1433455_at
Eye_M2_0908_R_MT,1450183_a_at
MA_M2M_0706_R,1450183_a_at
GenEx_BXD_liverEt_M5_0912,1433455_at
GenEx_BXD_liverEt_M5_0912,1450183_a_at
GenEx_BXD_liverEt_M5M_0912,1433455_at
GenEx_BXD_liverEt_M5M_0912,1450183_a_at
VCUEtOH_0609_R,1443678_at
VCUEtvsSal_0609_R,1443678_at
HC_M2_0606_P,1433455_at
HC_M2_0606_P,1450183_a_at
IBR_M_0606_R,1433455_at_B
IBR_M_0606_R,1450183_a_at_A
GCB_M2_0505_P,1450183_a_at
SA_M2_0405_MC,1433455_at
SA_M2_0405_MC,1450183_a_at
RTC_1106_R,1443678_at
BR_M2_1106_R,1433455_at
BR_M2_1106_R,1450183_a_at
MA_M2_0706_R,1433455_at
MA_M2_0706_R,1450183_a_at
MA_M2_0706_P,1433455_at
MA_M2_0706_P,1450183_a_at
SA_M2_0405_PC,1433455_at
SA_M2_0405_PC,1450183_a_at
SA_M2_0405_RC,1433455_at
SA_M2_0405_RC,1450183_a_at
BXD_GLA_0911,1433455_at
